set,set_release_date,obs_date,t,rarity,pull_rate,card,number,is_pokemon,is_chase,price_on_release,current_price,popularity_index,ebay_index,set_popularity_index
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Arcanine ex,224,True,False,6.23,5.83,0.6434949728423986,0.6285427807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Arcanine ex,224,True,False,6.23,4.04,0.6434949728423986,0.6285427807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Arcanine ex,224,True,False,6.23,3.74,0.6434949728423986,0.6285427807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,0,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,8.02,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,1,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,8.22,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,2,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,7.55,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,3,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,4.01,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,4,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,4.46,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,5,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,5.06,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,6,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,8.18,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,7,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,8.67,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,8,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,10.04,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,9,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,9.95,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,9.12,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,6.74,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Gyarados ex,225,True,False,8.02,5.8,0.6445830579313785,0.6290329768270945,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,0,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,5.69,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,1,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,5.53,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,2,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,4.16,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,3,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,3.51,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,4,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,2.57,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,5,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,4.49,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,6,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,10.33,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,7,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,11.33,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,8,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,14.05,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,9,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,13.12,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,10.59,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,10.11,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Magnezone ex,226,True,False,5.69,10.12,0.4911741094457264,0.5643493761140821,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,0,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,5.9,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,1,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,5.48,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,2,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,4.06,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,3,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,2.74,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,4,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,2.12,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,5,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,2.74,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,6,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,6.26,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,7,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,6.68,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,8,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,5.65,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,9,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,5.61,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,5.12,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,4.2,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Miraidon ex,227,True,False,5.9,2.69,0.5662737488835501,0.4999108734402852,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,0,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,34.15,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,1,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,39.1,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,2,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,34.69,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,3,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,28.17,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,4,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,21.0,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,5,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,20.04,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,6,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,22.32,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,7,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,21.62,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,8,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,22.64,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,9,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,24.82,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,26.32,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,25.1,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Gardevoir ex,228,True,False,34.15,20.01,0.8444150462477391,0.6054590017825312,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,0,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,135.67,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,1,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,148.64,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,2,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,145.97,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,3,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,124.01,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,4,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,121.72,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,5,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,96.96,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,6,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,95.12,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,7,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,89.95,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,8,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,93.01,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,9,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,106.88,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,124.09,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,118.05,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Banette ex,229,True,False,135.67,104.92,0.4856307793182697,0.5795231729055259,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,0,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,163.47,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,1,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,226.32,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,2,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,240.98,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,3,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,205.69,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,4,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,162.73,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,5,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,132.5,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,6,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,143.78,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,7,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,152.92,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,8,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,162.96,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,9,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,168.37,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,196.98,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,191.0,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Great Tusk ex,230,True,False,163.47,163.92,0.43054923395379574,0.5991978609625669,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,0,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,344.77,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,1,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,515.09,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,2,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,583.51,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,3,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,481.66,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,4,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,400.8,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,5,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,411.59,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,6,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,432.14,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,7,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,500.39,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,8,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,528.96,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,9,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,556.94,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,566.14,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,543.07,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Koraidon ex,231,True,False,344.77,504.83,0.5406222830855044,0.5862745098039215,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,0,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,210.21,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,1,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,274.81,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,2,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,289.44,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,3,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,257.44,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,4,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,191.66,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,5,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,200.93,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,6,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,198.15,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,7,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,203.32,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,8,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,223.96,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,9,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,270.61,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,289.98,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,273.42,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Toxicroak ex,232,True,False,210.21,246.68,0.4224230622586522,0.6426916221033867,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,0,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,104.92,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,1,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,124.45,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,2,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,133.96,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,3,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,108.04,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,4,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,96.74,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,5,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,91.19,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,6,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,87.36,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,7,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,94.13,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,8,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,98.57,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,9,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,107.2,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,127.52,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,110.98,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Iron Treads ex,233,True,False,104.92,105.59,0.24610297988213445,0.56677807486631,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,0,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,77.39,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,1,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,101.21,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,2,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,104.18,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,3,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,94.47,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,4,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,65.34,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,5,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,61.89,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,6,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,61.17,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,7,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,66.86,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,8,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,64.78,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,9,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,69.28,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,81.55,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,70.53,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Oinkologne ex,234,True,False,77.39,64.21,0.1255989580241245,0.5769162210338681,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,0,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,31.53,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,1,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,38.72,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,2,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,37.95,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,3,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,34.49,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,4,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,26.93,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,5,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,26.19,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,6,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,27.28,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,7,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,28.87,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,8,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,30.73,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,9,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,33.19,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,10,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,34.4,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,11,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,31.69,0.0,0.4544786096256685,0.378
Scarlet & Violet,2023-03-31,2026-08-24 16:00:37.865085,12,Ultra Rare,0.003333333333333333,Arven,235,False,False,31.53,31.21,0.0,0.4544786096256685,0.378
